4189AB83	3173	30.8546	30.8546	30.6668	29.1648	30.6668	30.8546	31.0424	29.1648	27	2.95	2021-09-01 20:14::34
260	4189AB83	3174	31.8546	31.8546	32.0424	30.5403	31.6668	31.6668	31.6668	30.3526	27	2.95	2021-09-01 20:14::35
261	4189AB83	3175	31.0424	30.8546	30.6668	29.7281	31.2301	30.6668	30.8546	29.5403	27	2.95	2021-09-01 20:14::35
262	4189AB83	3176	32.0424	31.8546	31.6668	30.3526	31.8546	31.6668	31.6668	30.1648	26	2.95	2021-09-01 20:14::36
263	4189AB83	3177	31.8546	32.0424	31.6668	30.3526	31.8546	32.0424	31.4791	30.5403	-55	1.22	2021-09-01 20:14::37
264	4189AB83	3178	31.6668	31.8546	31.6668	30.3526	32.0424	32.0424	32.0424	30.5403	-55	1.22	2021-09-01 20:14::38
265	4189AB83	3179	31.8546	31.8546	31.4791	30.1648	31.8546	31.8546	31.4791	30.3526	27	2.95	2021-09-01 20:14::39
266	83	3180	31.4791	31.8546	31.4791	30.5403	31.8546	31.8546	31.8546	30.1648	25	1.23	2021-09-01 20:14::40
267	4189AB83	3181	31.8546	32.0424	31.6668	30.1648	31.8546	31.8546	32.0424	30.5403	26	2.95	2021-09-01 20:14::41
268	4189AB83	3182	31.4791	31.6668	31.8546	30.5403	31.6668	32.0424	31.6668	30.7281	27	2.95	2021-09-01 20:14::42
